"GeneName","log2FoldChange","pvalue","padj"
"FAM111B",1.92271609334426,7.82487189852785e-12,7.99230304133713e-11
"FAM124A",-1.40916472496342,1.56076904588473e-16,3.34596470175334e-15
"FAM124B",-1.35829562416819,1.42016846859778e-13,1.8956205124769e-12
"FAM131C",1.38646178752221,6.02641302307291e-05,0.000183526838159767
"FAM135B",1.42004757527895,5.86751411354722e-06,2.16950677579747e-05
"FAM13A",-2.31879710173537,8.23402696399243e-35,2.52253400248504e-32
"FAM13C",-2.07921873250486,2.82306085789678e-24,1.87486775996124e-22
"FAM149A",-1.99961687787079,4.38831578821939e-25,3.20583346467073e-23
"FAM162B",-2.01007185823247,2.9526155990772e-24,1.95407598219068e-22
"FAM163B",2.78786730269678,3.06728966173183e-06,1.19897669938996e-05
"FAM166B",-2.10137107615479,3.96932147257933e-19,1.23595560737987e-17
"FAM170B",-1.45962702662955,0.000463217590294805,0.00118592194501409
"FAM171A2",1.46951800399425,1.41678663342868e-11,1.38928473491711e-10
"FAM177B",1.34356439566292,1.42235635684098e-05,4.86691346457172e-05
"FAM180A",-1.00091022118596,3.67991192712899e-07,1.70354002300483e-06
"FAM180B",-3.51575753247058,8.59479613937229e-22,3.80535099932954e-20
"FAM181A",-2.37873887417292,3.42024075043585e-10,2.67893001293932e-09
"FAM187B",-1.08766903033125,0.0015480671614428,0.00353158631569116
"FAM205C",-1.74026269954012,1.23485777200267e-08,7.40836655761804e-08
"FAM216B",1.63127035456605,0.0002763412989254,0.000739063169781617
"FAM228A",-2.4788605603138,1.45691236097978e-20,5.4905939254861e-19
"FAM234B",1.4038500383597,7.39548145494316e-08,3.86012021860924e-07
"FAM236D",-1.90901511855579,0.00752919426431856,0.0147918113082767
"FAM237A",-1.42881102633447,0.0233712213451436,0.0411068597304989
"FAM25A",4.24034264170607,8.15675450290785e-13,9.66496537917852e-12
"FAM3D",-2.33814477119474,1.81460078949617e-10,1.48947827984833e-09
"FAM43A",-1.08872739665797,7.83067602917695e-14,1.084080615876e-12
"FAM47E-STBD1",-1.94091263645017,2.89059528603752e-11,2.70596189566272e-10
"FAM72A",1.5484507494747,3.080357306375e-11,2.87510106522293e-10
"FAM72B",2.05942316901466,1.74493050433062e-18,5.0065271902199e-17
"FAM72C",1.94382300054893,2.1474950032967e-10,1.74016723944614e-09
"FAM72D",2.35225676264374,2.36993188664662e-17,5.79315751810705e-16
"FAM81A",1.01903324668453,9.41851717139594e-06,3.33324604347856e-05
"FAM83A",2.46021535814166,8.74422672227014e-11,7.57700010779192e-10
"FAM83D",2.37499991844876,1.27905074410075e-19,4.24725346738629e-18
"FAM83E",1.47992803419507,8.94499949727643e-06,3.17394583320136e-05
"FAM83H",1.64568155888807,1.33838201481899e-16,2.91193905950422e-15
"FAM89A",-2.25502750316172,2.60374102618266e-16,5.35812102397763e-15
"FAM90A20P",-1.33815801649522,4.80570872089961e-05,0.000149003642580423
"FANCA",1.53907643211546,3.78969704999491e-16,7.61709055741835e-15
"FANCD2",1.34230838582273,6.8751895866814e-17,1.56018340513054e-15
"FANCI",1.56153051525477,1.15636159005831e-18,3.38949568542708e-17
"FAP",1.12619756624328,2.39035926395347e-07,1.14363939192776e-06
"FAT2",-2.34352147944749,8.61174186368699e-14,1.18788253419659e-12
"FAT4",-1.56697067279966,6.86934525379907e-15,1.14553418569499e-13
"FAXDC2",-1.90141964844789,2.52821467081678e-17,6.15652685352486e-16
"FBF1",1.07524375119713,1.09647126779821e-09,7.87386588300917e-09
"FBLN5",-1.87152244050663,1.59872243577326e-23,9.43047638045878e-22
"FBN2",2.2866905052031,1.86187358987804e-20,6.90711464182491e-19
"FBN3",1.87469693448015,8.63282054297856e-07,3.72578489873517e-06
"FBP1",1.05177533374627,2.9624413715196e-07,1.39485898390291e-06
"FBP2",1.02076322580976,0.000353508705606623,0.000927423253355275
"FBXL16",1.39595004449583,1.8076128349371e-08,1.05772637667268e-07
"FBXL19",1.10672719032801,2.62096339126536e-14,3.95099830584875e-13
"FBXL6",1.49011430458938,9.56347361727197e-15,1.56458757869478e-13
"FBXO40",-3.28659771637023,2.89112014734203e-15,5.05188004403078e-14
"FBXO41",1.19397156394114,4.5014718036766e-14,6.54678066148801e-13
"FBXO43",1.57966781987469,1.03303676000625e-10,8.86647095325744e-10
"FCAMR",1.54210753769879,0.00048639034548189,0.00124029041148928
"FCER1A",-1.28336745946136,4.3638104005868e-07,1.99006518004191e-06
"FCN2",-1.3065444380723,0.0011746915527044,0.00275355934247406
"FCN3",-1.0424405412106,2.57473308110186e-08,1.46376773847497e-07
"FCRL1",1.22493508804558,0.00236248069321809,0.00516493534610777
"FCRL3",1.86520106054183,4.47882209483408e-08,2.43126066008931e-07
"FCRL4",2.11155056963961,1.45521569540944e-07,7.243282735484e-07
"FCRLB",3.14355054245746,7.14601231358244e-21,2.82185775226996e-19
"FDCSP",-1.63867265557722,0.000809419709637879,0.00196380707188406
"FEN1",1.22158777518753,3.30025433291494e-13,4.18178991323458e-12
"FER1L6",1.02871575115976,0.000679035154419591,0.00167392520740373
"FERMT1",-1.28592048313334,6.14693099466847e-06,2.26488471993662e-05
"FERMT2",-1.77125351473068,9.72153683718132e-21,3.76838511602902e-19
"FEZ1",-1.2061444556916,4.37183216417919e-12,4.64421589073934e-11
"FEZF1",2.19999720241232,0.000207153309081421,0.000567445911839126
"FEZF2",-3.06186592288429,1.88748554378733e-07,9.20433900351645e-07
"FFAR3",-2.2953281154147,2.37185199912015e-09,1.60947107030107e-08
"FFAR4",-1.87572742814964,1.7021838033705e-17,4.23738914301694e-16
"FGB",-1.52428858840401,0.00681760204163235,0.0135425154966288
"FGF1",-1.95877221145307,2.75884478796999e-24,1.83864904921761e-22
"FGF16",-1.23779697292432,0.0015509912550489,0.00353740728847248
"FGF2",-2.88276891800495,2.78161723251786e-26,2.30716321897137e-24
"FGF20",-1.08910710919658,0.000214955553148203,0.000587040370452474
"FGF5",2.89119720000279,1.35717049503782e-07,6.78906936601223e-07
"FGF7",-1.67946466170685,1.98547658117106e-15,3.56447468646154e-14
"FGF8",-1.2668972548467,0.000753502214109766,0.00183840989785497
"FGFBP1",-2.28708035965848,1.72372497450852e-06,7.03036980154926e-06
"FGFBP2",-3.85478941017406,6.49318975561696e-22,2.94347604339352e-20
"FGFR3",2.55670605834626,2.20054579826289e-15,3.92093498050707e-14
"FGFR4",1.89096963452364,7.30540888312306e-09,4.55395261982407e-08
"FGL2",-1.35891436319859,6.23579767142144e-15,1.0481658493007e-13
"FHDC1",1.06316331473921,6.61949431956856e-11,5.83166396595015e-10
"FHL1",-5.13113527860847,2.67123944992978e-51,2.53687610559831e-47
"FHL5",-2.2281067054334,2.59013621237894e-19,8.28233118146895e-18
"FHOD3",-1.44374332027053,6.5599245637826e-14,9.19551344387355e-13
"FIBCD1",1.77169004727454,6.2381918996553e-05,0.000189399323756478
"FIGLA",-1.36952889718667,6.08078048712135e-05,0.000185063843250093
"FIGN",-1.79117305590164,2.34100755555833e-13,3.00642985194556e-12
"FILIP1",-1.1502487530169,1.57448437388743e-11,1.53205718225501e-10
"FILIP1L",-1.19788544449677,4.90999769589993e-09,3.16210995961382e-08
"FKBP4",1.33942122556499,1.10931147013859e-20,4.2480367064138e-19
"FLG2",-1.47292737928197,6.47666195607097e-06,2.3744010267055e-05
"FLI1",-1.15006379487047,1.8436008263975e-15,3.31603731975324e-14
"FLNC",-1.43630687916004,3.76678352257034e-11,3.45801286745775e-10
"FLRT2",-1.53388066561232,1.03662374931617e-12,1.20425880700375e-11
"FLT3",1.15090132400253,0.000447361727619081,0.00114935596569685
"FLT4",-1.14684740903629,1.4030661548319e-16,3.03875011914221e-15
"FLVCR1",1.10080250717968,4.8883443356161e-14,7.02944513334536e-13
"FMNL2",-1.05051126134054,1.72514053782657e-12,1.93889463760224e-11
"FMO2",-3.11489249496643,9.23887147146615e-28,9.85860251286674e-26
"FMOD",-1.40882319177349,3.95502641544899e-12,4.22507152615513e-11
"FMR1NB",1.70343500643468,0.00109662002452239,0.0025852303271414
"FN1",1.85109448827288,1.4992870710846e-12,1.70116240311713e-11
"FNDC10",1.55224855008442,4.49407568394798e-14,6.54103245524199e-13
"FNDC4",-1.23137124570254,5.67886722958992e-09,3.6062990357349e-08
"FOLR2",-1.66661521376933,3.38010246953762e-11,3.12264913941623e-10
"FOLR3",-1.6861475419347,1.91511193587551e-05,6.40867443798791e-05
"FOS",-2.4940486735106,7.83278334466434e-18,2.04362481934827e-16
"FOSB",-3.27968563175327,3.31348855599741e-23,1.8348805140704e-21
"FOSL1",-1.18978350833687,3.0002821691116e-06,1.17443689613234e-05
"FOXA1",1.36147222173977,3.47072347112444e-06,1.34426838520672e-05
"FOXA3",1.81016877646857,3.87328588105231e-06,1.48835104237725e-05
"FOXD1",2.09765219693566,5.23274497948856e-10,3.9645296426169e-09
"FOXD2",1.00270315926973,1.29690174354873e-06,5.40916814162596e-06
"FOXD3",2.44290435571252,8.08983802644610e-12,8.24790034752106e-11
"FOXD4",1.74324016034943,8.51748360146186e-15,1.40434968338686e-13
"FOXD4L1",2.47173953483432,1.95077851617179e-18,5.53031151286075e-17
"FOXD4L3",1.34098050905853,0.0153150057124006,0.028092053935426
"FOXD4L4",1.2120722469302,0.00450400458817664,0.00927864025464502
"FOXE3",1.59781630957762,8.4777574160633e-06,3.02397228846397e-05
"FOXG1",2.79179913615549,1.26038144865046e-06,5.27073651159551e-06
"FOXH1",1.22826954020171,2.5292885723796e-05,8.268727563473e-05
"FOXI2",-1.35290647910915,1.04721818960924e-07,5.33267085614958e-07
"FOXJ1",2.86898646081776,2.2779819367232e-13,2.93342297668614e-12
"FOXM1",2.04982373019813,3.2248732091088e-13,4.09446803033506e-12
"FOXN2",-1.07393798424394,2.9247599850071e-12,3.17808301803346e-11
"FOXN3",-1.36624153260039,1.1218933829847e-17,2.86414555328111e-16
"FOXO1",-1.63313806262693,9.89038373899121e-22,4.3586531029791e-20
"FOXO6",1.16686538085514,4.97926039360759e-08,2.67845006842772e-07
"FOXP2",-2.00342569577738,3.18287033998931e-17,7.62203221694761e-16
"FOXP3",1.33524016266952,5.04964573919838e-10,3.83345208514525e-09
"FREM1",-2.63788510377067,3.40408858980602e-22,1.60439847828227e-20
"FREM2",2.12997577210487,1.47243461297621e-08,8.73163379296602e-08
"FRMD1",-3.83466509646411,1.05711832443035e-22,5.45622430821468e-21
"FRMD3",-1.06799400943372,1.78419703662679e-06,7.25519985306985e-06
"FRMPD2",-1.0835479316696,0.00238898617760624,0.00521987846053756
"FRMPD3",1.40303557561508,1.32151955774809e-06,5.49856352242436e-06
"FRMPD4",-1.56784957172478,2.65489305709058e-07,1.26067596815946e-06
"FRRS1L",-1.09409322757346,0.0029700599043217,0.00635213577555302
"FSD1",2.73992551966021,2.66564058210345e-15,4.69241679485383e-14
"FSIP1",1.98403763000195,3.22094987738935e-09,2.12943689422671e-08
"FSTL1",-1.18226080131823,1.99560440474922e-10,1.62610510784241e-09
"FSTL4",1.24458296990089,1.57953875983094e-05,5.36416220350953e-05
"FTCD",1.01798995922146,0.000514903327871177,0.00130540227036641
"FTMT",-1.88240794904702,0.000161054072467794,0.000452189364738105
"FUT3",1.68812356777634,2.22404305404221e-05,7.34286003276166e-05
"FUT7",1.06733359837191,0.00021198244294316,0.000579670964765675
"FXYD1",-3.83709641629329,5.73530309237575e-41,4.53901445569104e-38
"FXYD2",-1.4938486654628,7.73671855044748e-12,7.90910829640471e-11
"FZD4",-2.07157638829741,8.87228391223578e-17,1.98492533131927e-15
"FZD7",-1.10835312708913,2.39480452403937e-08,1.36885095183881e-07
"G0S2",-3.74551596984908,1.01993144128728e-26,9.01050130037705e-25
"GABARAPL1",-1.37527395450831,2.79285371467913e-20,1.00659323447088e-18
"GABBR2",3.24520177848764,7.85780164557988e-12,8.01994005675144e-11
"GABRA1",1.79697212654643,0.00140436092601521,0.00323601012116133
"GABRA3",3.40674612851554,6.82433467676043e-11,5.98713223327426e-10
"GABRA4",-3.52611739155215,1.51714593326467e-14,2.39739349887097e-13
"GABRA5",1.83224128849234,0.000599395359150782,0.00149683348037207
"GABRD",2.01875534212474,1.24637789061464e-12,1.43216585930639e-11
"GABRE",-2.72783444220603,1.53014895715696e-18,4.41026544647031e-17
"GABRG1",-2.66275106918339,5.45172047808239e-12,5.72099330169596e-11
"GAD1",1.9077398051596,3.20781078822916e-09,2.12370714923753e-08
"GADD45GIP1",1.03787456840888,4.03527205486147e-06,1.54559301089007e-05
"GAGE12J",22.5851951124885,1.15431005548489e-14,1.86120247825806e-13
"GAL3ST2",3.70658467412876,1.69773921011782e-15,3.06820728420341e-14
"GAL3ST3",-1.3936456069106,0.00274777217934855,0.00592206794219294
"GALNT15",-2.8916369366741,1.17227925833467e-27,1.23018078634303e-25
"GALNT6",1.5157717943618,1.61961834862955e-10,1.34014694542478e-09
"GALNT7",1.05149547788166,5.39752884173616e-08,2.87979389943642e-07
"GALNT8",-1.28336298205879,1.15770693035263e-06,4.87571739137869e-06
"GALR1",-3.07275765568858,1.68814700489352e-15,3.05668867597212e-14
"GALR2",1.59716186541651,3.80436626790552e-06,1.4648313985931e-05
"GALR3",2.16434296153946,4.32852450539022e-06,1.64860626539767e-05
"GAMT",1.353014093397,6.63888216357929e-09,4.16190797533435e-08
"GARIN1B",1.36693622104152,6.46375672031248e-05,0.000195560043239273
"GARIN4",-2.44602316178555,0.000548503752469826,0.00138228476508052
"GAS1",-1.11537783203159,1.80389286566894e-07,8.83526072473331e-07
"GAS2",-1.76636107815127,2.65969807440614e-19,8.47622570893797e-18
"GAS2L2",-1.71398036266588,8.16848949749887e-10,6.00434556948505e-09
"GAS2L3",1.14635643066917,1.3504778542989e-13,1.80895460962999e-12
"GATA2",1.15019829057528,3.6553099040987e-06,1.41144452771805e-05
"GATA3",1.52270690907873,2.32064330062944e-09,1.57817038496797e-08
"GATA4",4.6657018925183,5.7126175394975e-14,8.09138385870362e-13
"GATA5",3.73450611079738,5.66308957084017e-13,6.89959738989982e-12
"GBE1",-1.35277320553559,1.30848619267454e-12,1.49809443903919e-11
"GBX2",2.00870745546599,1.57343647892374e-06,6.46320339114998e-06
"GCGR",1.39007414657087,0.00011420420360103,0.0003301666123589
"GCK",-1.13713099582547,1.80328862039432e-05,6.06331457882276e-05
"GCM1",1.17884622237773,0.00132886611622116,0.00307923423343963
"GDA",-3.27218630992877,5.03982461255958e-14,7.2137474522198e-13
"GDAP1",1.01802089197033,4.49456641470893e-07,2.04543132883069e-06
"GDF10",-3.18587246456519,1.39842045977341e-23,8.32651981596743e-22
"GDNF",1.09862369288724,0.000163027256932328,0.00045733971082868
"GDPD2",2.58056872800428,3.64837646447461e-16,7.36155601561519e-15
"GDPD3",1.2110202226967,7.66672357559646e-07,3.33918247179269e-06
"GEM",-1.02231129459138,6.93495547404121e-08,3.63773941656832e-07
"GFAP",-1.95542123775679,1.54950135687261e-08,9.16575171984999e-08
"GFRA1",1.29312143845177,5.4200982188988e-05,0.000166530808103791
"GFRA2",-2.0368521950177,8.62863330655797e-15,1.41925811498839e-13
"GFRAL",-2.46201087126449,1.05896946497078e-06,4.4927554205171e-06
"GFUS",1.34076667564068,1.93848601387627e-14,3.01552852969418e-13
"GGCT",1.00904265711966,1.95966745374711e-09,1.34520865979301e-08
"GGH",1.31336237909992,1.83694940848947e-10,1.50587039554808e-09
"GGTA1",-1.9362682312204,1.70498359288653e-26,1.43534230864203e-24
"GH1",-1.41899739831919,8.65032388291639e-05,0.000255210083616207
"GHR",-2.85259523656636,1.93054591262103e-25,1.46675156257295e-23
"GIMAP1",-1.34829011481845,6.06709789025556e-16,1.16520179299812e-14
"GIMAP4",-1.12304745301526,2.13476397814325e-16,4.46069383947777e-15
"GIMAP5",-1.32618790787707,4.79368092075089e-10,3.65373898108918e-09
"GIMAP6",-1.58625623376591,1.15779734916707e-22,5.91161366937617e-21
"GIMAP7",-1.52380301283237,1.57164107931403e-17,3.93822568080352e-16
"GIMAP8",-1.82865771296287,3.08760761821916e-30,4.61779677956336e-28
"GINS1",1.80051163550112,4.98229449151795e-19,1.53331832094104e-17
"GINS2",1.46068485016215,4.24110722785185e-12,4.51270860536163e-11
"GINS4",1.73835052864232,3.22668899034673e-18,8.81837851548861e-17
"GIPC2",-2.73342985154815,1.06868840808188e-38,5.63851878419644e-36
"GJA3",1.66418518264573,2.76652131769181e-08,1.56390791393566e-07
"GJB2",2.62021980421893,3.1130801939334e-18,8.53244519532048e-17
"GKN1",-1.69028406827655,0.00103751830582631,0.00246086697063748
"GLB1L3",-1.98278041505623,5.2096502628254e-11,4.65973873338681e-10
"GLDC",2.32501716336039,7.23420899393214e-13,8.66918395146669e-12
"GLDN",-1.67161788816814,2.00900053049001e-08,1.16409261977204e-07
"GLP1R",-1.98331892675427,1.00214666615969e-10,8.61047117260199e-10
"GLP2R",-3.48403230288586,6.38675197382175e-21,2.53786541821695e-19
"GLRA2",1.6957461254759,0.000455918658111398,0.0011688107696272
"GLRA3",-2.09498844824532,4.88587038776169e-05,0.000151266865762258
"GLT1D1",-1.59874386591513,2.18832123388888e-11,2.0886921365068e-10
"GLYAT",-4.83115003717124,2.60415214368978e-29,3.43494901508636e-27
"GLYATL1",2.00576883340359,3.16839253138859e-09,2.09907386610376e-08
"GLYATL3",3.34994067721992,0.00319227312031261,0.00677778176248802
"GMCL2",1.43456591386061,0.00261011251859315,0.00565618678587088
"GMDS",1.02532474642281,1.71637249767147e-10,1.41312437021118e-09
"GMNC",-4.24596646463867,3.89929726292184e-17,9.25790652649218e-16
"GNAI1",-2.16963092595861,7.58523399110458e-22,3.39797015158114e-20
"GNAL",-1.60845231488354,2.08021574932514e-15,3.71699133985717e-14
"GNAT1",1.52796132862523,2.60656475208778e-05,8.49066899350974e-05
"GNG11",-2.17429843537808,4.14917361225221e-32,7.65139840690471e-30
"GNG13",4.27278518792409,1.97078633271084e-18,5.57870575313111e-17
"GNG2",-1.90304352629177,1.08044212690798e-21,4.7285524789148e-20
"GNG3",1.60437648075642,1.3097896267211e-11,1.29641189004381e-10
"GNG4",3.47418852793198,1.00301874200501e-23,6.12583214972447e-22
"GNGT1",3.75162464271631,3.98990511190686e-05,0.000125491402045966
"GOLGA6L4",-1.25373472773707,1.88944774633382e-06,7.65695978106775e-06
"GOLGA8F",-1.16976155444926,0.015055986044006,0.027665028433767
"GOLGA8G",-2.50626976625867,1.08128584638836e-07,5.4943668716695e-07
"GOLGA8K",-1.32100185166948,5.18589130309655e-09,3.31876076182668e-08
"GOLGA8M",-2.859336126034,2.70828682889227e-23,1.52192899491064e-21
"GOLGA8N",-1.30388317751692,4.90110879010447e-16,9.60698249321407e-15
"GOLGA8Q",-1.12005496967988,7.19470165249525e-05,0.000215308276646439
"GOLGA8T",-1.26160320876981,2.18554803277186e-05,7.22833002515563e-05
"GOLT1A",1.11813418529945,9.12872181119086e-07,3.91666912314794e-06
"GP2",1.44382556533895,0.00158331606729177,0.00360420726056325
"GPAM",-3.88020994740689,4.32337194522047e-43,6.95154264183341e-40
"GPAT3",-1.8237763991127,1.69714154578692e-10,1.39789707375007e-09
"GPAT4",1.00962904824586,2.37061157501807e-09,1.6092707739776e-08
"GPBAR1",-2.77719194165446,3.19823251226407e-29,4.18946402330647e-27
"GPC2",1.84986514146205,1.14303868167288e-13,1.55077690854962e-12
"GPC3",-2.26159415207375,1.87628704910124e-12,2.09883369909475e-11
"GPD1",-4.67454003753201,3.27446830284977e-32,6.23167426469841e-30
"GPHA2",1.57311811631284,0.000398286535677449,0.00103361858978788
"GPIHBP1",-3.39919881593748,6.54259366428437e-36,2.34471743508335e-33
"GPLD1",-1.76115050362586,6.81317206813638e-11,5.98010121359438e-10
"GPM6A",-1.39470907555115,4.36032611589495e-05,0.000136329274477874
"GPM6B",-1.50581945982683,2.83146769906587e-10,2.25024675632038e-09
"GPR139",1.98138173452256,0.0107007652664622,0.0203474157043931
"GPR141",1.91912273910697,1.10114075169066e-12,1.27143267097948e-11
"GPR143",1.3149712986924,2.30760766202947e-07,1.107395147362e-06
"GPR146",-2.49642884658034,1.30247719668185e-29,1.80578480830475e-27
"GPR149",-1.84149135609027,0.00295457487468839,0.00631972918579181
"GPR15",-1.35164778438355,0.00345518158141228,0.00728791992863352
"GPR152",1.02621313725664,0.0154162913098631,0.0282505583347362
"GPR158",3.02197140771943,8.27267027742841e-17,1.86174288210279e-15
"GPR17",-1.88856927318214,1.24045302706964e-10,1.05560774176348e-09
"GPR182",-2.52729957595682,3.7416348390679e-19,1.17274937513623e-17
"GPR19",1.58931835720767,3.21129827888947e-11,2.98120232205408e-10
"GPR26",2.90499002813347,4.45099292124321e-11,4.03157651626578e-10
"GPR34",-1.61645009275152,4.213477165106e-17,9.94171245640041e-16
"GPR37L1",1.78404734327507,1.5249911176803e-11,1.48694462470327e-10
"GPR42",-1.42796280885062,0.00519485555769273,0.0105587037413393
"GPR50",-1.53049771501595,0.00867726239779096,0.0168609638857945
"GPR68",1.1119018277373,4.51040372686217e-10,3.45028628224003e-09
